,Individual,Site,Date_Collected,Date_Processed,Algal_#,Algae_wt_(g),Eyespot,OMU_size,Magnification,Scope,Initials,Size,Julian_Day
6458,SH_5July12_251,SH,5-Jul-12,24-Feb-14,5,,0.0,23.0,3.0,H,GP,0.76659,187
6459,SH_5July12_276,SH,5-Jul-12,25-Feb-14,5,,0.0,23.0,3.0,H,GP,0.76659,187
6460,SH_5July12_278,SH,5-Jul-12,25-Feb-14,5,,0.0,23.0,3.0,H,GP,0.76659,187
6461,SH_5July12_290,SH,5-Jul-12,25-Feb-14,5,,0.0,23.0,3.0,H,GP,0.76659,187
6462,SH_5July12_334,SH,5-Jul-12,25-Feb-14,5,,0.0,23.0,3.0,H,GP,0.76659,187
6463,SH_5July12_365,SH,5-Jul-12,25-Feb-14,5,,0.0,2.1,12.0,W,GP,0.7875,187
6464,SH_5July12_391,SH,5-Jul-12,3-Mar-14,5,,0.0,2.1,12.0,W,GP,0.7875,187
6465,SH_5July12_233,SH,5-Jul-12,24-Feb-14,5,,0.0,24.0,3.0,H,GP,0.79992,187
6466,SH_5July12_247,SH,5-Jul-12,24-Feb-14,5,,0.0,24.0,3.0,H,GP,0.79992,187
6467,SH_5July12_253,SH,5-Jul-12,24-Feb-14,5,,0.0,24.0,3.0,H,GP,0.79992,187
6468,SH_5July12_273,SH,5-Jul-12,25-Feb-14,5,,0.0,24.0,3.0,H,GP,0.79992,187
6469,SH_5July12_296,SH,5-Jul-12,25-Feb-14,5,,0.0,24.0,3.0,H,GP,0.79992,187
6470,SH_5July12_328,SH,5-Jul-12,25-Feb-14,5,,0.0,24.0,3.0,H,GP,0.79992,187
6471,SH_5July12_330,SH,5-Jul-12,25-Feb-14,5,,0.0,24.0,3.0,H,GP,0.79992,187
6472,SH_5July12_339,SH,5-Jul-12,25-Feb-14,5,,0.0,24.0,3.0,H,GP,0.79992,187
6473,SH_5July12_347,SH,5-Jul-12,25-Feb-14,5,,0.0,24.0,3.0,H,GP,0.79992,187
6474,SH_5July12_367,SH,5-Jul-12,25-Feb-14,5,,0.0,2.2,12.0,W,GP,0.825,187
6475,SH_5July12_386,SH,5-Jul-12,3-Mar-14,5,,0.0,2.2,12.0,W,GP,0.825,187
6476,SH_5July12_393,SH,5-Jul-12,3-Mar-14,5,,0.0,2.2,12.0,W,GP,0.825,187
6477,SH_5July12_232,SH,5-Jul-12,24-Feb-14,5,,0.0,25.0,3.0,H,GP,0.83325,187
6478,SH_5July12_268,SH,5-Jul-12,25-Feb-14,5,,0.0,25.0,3.0,H,GP,0.83325,187
6479,SH_5July12_304,SH,5-Jul-12,25-Feb-14,5,,0.0,25.0,3.0,H,GP,0.83325,187
6480,SH_5July12_326,SH,5-Jul-12,25-Feb-14,5,,0.0,25.0,3.0,H,GP,0.83325,187
6481,SH_5July12_329,SH,5-Jul-12,25-Feb-14,5,,0.0,25.0,3.0,H,GP,0.83325,187
6482,SH_5July12_331,SH,5-Jul-12,25-Feb-14,5,,0.0,25.0,3.0,H,GP,0.83325,187
6483,SH_5July12_332,SH,5-Jul-12,25-Feb-14,5,,0.0,25.0,3.0,H,GP,0.83325,187
6484,SH_5July12_355,SH,5-Jul-12,25-Feb-14,5,,0.0,25.0,3.0,H,GP,0.83325,187
6485,SH_5July12_395,SH,5-Jul-12,3-Mar-14,5,,0.0,2.3,12.0,W,GP,0.8625,187
6486,SH_5July12_227,SH,5-Jul-12,24-Feb-14,5,,0.0,26.0,3.0,H,GP,0.8665799999999999,187
6487,SH_5July12_294,SH,5-Jul-12,25-Feb-14,5,,0.0,26.0,3.0,H,GP,0.8665799999999999,187
6488,SH_5July12_299,SH,5-Jul-12,25-Feb-14,5,,0.0,26.0,3.0,H,GP,0.8665799999999999,187
6489,SH_5July12_303,SH,5-Jul-12,25-Feb-14,5,,0.0,26.0,3.0,H,GP,0.8665799999999999,187
6490,SH_5July12_325,SH,5-Jul-12,25-Feb-14,5,,0.0,26.0,3.0,H,GP,0.8665799999999999,187
6491,SH_5July12_327,SH,5-Jul-12,25-Feb-14,5,,0.0,26.0,3.0,H,GP,0.8665799999999999,187
6492,SH_5July12_345,SH,5-Jul-12,25-Feb-14,5,,0.0,26.0,3.0,H,GP,0.8665799999999999,187
6493,SH_5July12_348,SH,5-Jul-12,25-Feb-14,5,,0.0,26.0,3.0,H,GP,0.8665799999999999,187
6494,SH_5July12_359,SH,5-Jul-12,25-Feb-14,5,,0.0,26.0,3.0,H,GP,0.8665799999999999,187
6495,SH_5July12_249,SH,5-Jul-12,24-Feb-14,5,,0.0,27.0,3.0,H,GP,0.89991,187
6496,SH_5July12_286,SH,5-Jul-12,25-Feb-14,5,,0.0,27.0,3.0,H,GP,0.89991,187
6497,SH_5July12_346,SH,5-Jul-12,25-Feb-14,5,,0.0,27.0,3.0,H,GP,0.89991,187
6498,SH_5July12_363,SH,5-Jul-12,25-Feb-14,5,,0.0,2.4,12.0,W,GP,0.9,187
6499,SH_5July12_385,SH,5-Jul-12,3-Mar-14,5,,0.0,2.4,12.0,W,GP,0.9,187
6500,SH_5July12_237,SH,5-Jul-12,24-Feb-14,5,,0.0,28.0,3.0,H,GP,0.93324,187
6501,SH_5July12_240,SH,5-Jul-12,24-Feb-14,5,,0.0,28.0,3.0,H,GP,0.93324,187
6502,SH_5July12_255,SH,5-Jul-12,24-Feb-14,5,,1.0,28.0,3.0,H,GP,0.93324,187
6503,SH_5July12_288,SH,5-Jul-12,25-Feb-14,5,,0.0,28.0,3.0,H,GP,0.93324,187
6504,SH_5July12_307,SH,5-Jul-12,25-Feb-14,5,,0.0,28.0,3.0,H,GP,0.93324,187
6505,SH_5July12_252,SH,5-Jul-12,24-Feb-14,5,,0.0,29.0,3.0,H,GP,0.96657,187
6506,SH_5July12_254,SH,5-Jul-12,24-Feb-14,5,,0.0,29.0,3.0,H,GP,0.96657,187
6507,SH_5July12_364,SH,5-Jul-12,25-Feb-14,5,,0.0,2.6,12.0,W,GP,0.975,187
6508,SH_5July12_369,SH,5-Jul-12,25-Feb-14,5,,0.0,2.6,12.0,W,GP,0.975,187
6509,SH_5July12_381,SH,5-Jul-12,3-Mar-14,5,,0.0,2.6,12.0,W,GP,0.975,187
6510,SH_5July12_394,SH,5-Jul-12,3-Mar-14,5,,0.0,2.6,12.0,W,GP,0.975,187
6511,SH_5July12_314,SH,5-Jul-12,25-Feb-14,5,,0.0,30.0,3.0,H,GP,0.9999,187
6512,SH_5July12_321,SH,5-Jul-12,25-Feb-14,5,,0.0,30.0,3.0,H,GP,0.9999,187
6513,SH_5July12_338,SH,5-Jul-12,25-Feb-14,5,,0.0,30.0,3.0,H,GP,0.9999,187
6514,SH_5July12_341,SH,5-Jul-12,25-Feb-14,5,,0.0,30.0,3.0,H,GP,0.9999,187
6515,SH_5July12_343,SH,5-Jul-12,25-Feb-14,5,,0.0,30.0,3.0,H,GP,0.9999,187
6516,SH_5July12_379,SH,5-Jul-12,25-Feb-14,5,,0.0,2.7,12.0,W,GP,1.0125,187
6517,SH_5July12_226,SH,5-Jul-12,24-Feb-14,5,,0.0,31.0,3.0,H,GP,1.0332299999999999,187
6518,SH_5July12_230,SH,5-Jul-12,24-Feb-14,5,,0.0,31.0,3.0,H,GP,1.0332299999999999,187
6519,SH_5July12_235,SH,5-Jul-12,24-Feb-14,5,,0.0,31.0,3.0,H,GP,1.0332299999999999,187
6520,SH_5July12_267,SH,5-Jul-12,25-Feb-14,5,,0.0,31.0,3.0,H,GP,1.0332299999999999,187
6521,SH_5July12_291,SH,5-Jul-12,25-Feb-14,5,,0.0,31.0,3.0,H,GP,1.0332299999999999,187
6522,SH_5July12_320,SH,5-Jul-12,25-Feb-14,5,,0.0,31.0,3.0,H,GP,1.0332299999999999,187
6523,SH_5July12_344,SH,5-Jul-12,25-Feb-14,5,,0.0,31.0,3.0,H,GP,1.0332299999999999,187
6524,SH_5July12_351,SH,5-Jul-12,25-Feb-14,5,,0.0,31.0,3.0,H,GP,1.0332299999999999,187
6525,SH_5July12_372,SH,5-Jul-12,25-Feb-14,5,,0.0,2.8,12.0,W,GP,1.05,187
6526,SH_5July12_377,SH,5-Jul-12,25-Feb-14,5,,0.0,2.8,12.0,W,GP,1.05,187
6527,SH_5July12_241,SH,5-Jul-12,24-Feb-14,5,,0.0,32.0,3.0,H,GP,1.06656,187
6528,SH_5July12_257,SH,5-Jul-12,24-Feb-14,5,,0.0,32.0,3.0,H,GP,1.06656,187
6529,SH_5July12_277,SH,5-Jul-12,25-Feb-14,5,,0.0,32.0,3.0,H,GP,1.06656,187
6530,SH_5July12_292,SH,5-Jul-12,25-Feb-14,5,,0.0,32.0,3.0,H,GP,1.06656,187
6531,SH_5July12_352,SH,5-Jul-12,25-Feb-14,5,,0.0,32.0,3.0,H,GP,1.06656,187
6532,SH_5July12_371,SH,5-Jul-12,25-Feb-14,5,,0.0,2.9,12.0,W,GP,1.0875,187
6533,SH_5July12_376,SH,5-Jul-12,25-Feb-14,5,,0.0,2.9,12.0,W,GP,1.0875,187
6534,SH_5July12_281,SH,5-Jul-12,25-Feb-14,5,,0.0,33.0,3.0,H,GP,1.09989,187
6535,SH_5July12_284,SH,5-Jul-12,25-Feb-14,5,,0.0,33.0,3.0,H,GP,1.09989,187
6536,SH_5July12_297,SH,5-Jul-12,25-Feb-14,5,,0.0,33.0,3.0,H,GP,1.09989,187
6537,SH_5July12_323,SH,5-Jul-12,25-Feb-14,5,,0.0,33.0,3.0,H,GP,1.09989,187
6538,SH_5July12_333,SH,5-Jul-12,25-Feb-14,5,,0.0,33.0,3.0,H,GP,1.09989,187
6539,SH_5July12_353,SH,5-Jul-12,25-Feb-14,5,,0.0,33.0,3.0,H,GP,1.09989,187
6540,SH_5July12_360,SH,5-Jul-12,25-Feb-14,5,,0.0,33.0,3.0,H,GP,1.09989,187
6541,SH_5July12_387,SH,5-Jul-12,3-Mar-14,5,,0.0,3.0,12.0,W,GP,1.125,187
6542,SH_5July12_271,SH,5-Jul-12,25-Feb-14,5,,0.0,34.0,3.0,H,GP,1.1332200000000001,187
6543,SH_5July12_274,SH,5-Jul-12,25-Feb-14,5,,0.0,34.0,3.0,H,GP,1.1332200000000001,187
6544,SH_5July12_283,SH,5-Jul-12,25-Feb-14,5,,0.0,34.0,3.0,H,GP,1.1332200000000001,187
6545,SH_5July12_342,SH,5-Jul-12,25-Feb-14,5,,0.0,34.0,3.0,H,GP,1.1332200000000001,187
6546,SH_5July12_397,SH,5-Jul-12,3-Mar-14,5,,0.0,3.1,12.0,W,GP,1.1625,187
6547,SH_5July12_261,SH,5-Jul-12,25-Feb-14,5,,0.0,36.0,3.0,H,GP,1.1998799999999998,187
6548,SH_5July12_282,SH,5-Jul-12,25-Feb-14,5,,0.0,36.0,3.0,H,GP,1.1998799999999998,187
6549,SH_5July12_357,SH,5-Jul-12,25-Feb-14,5,,0.0,36.0,3.0,H,GP,1.1998799999999998,187
6550,SH_5July12_396,SH,5-Jul-12,3-Mar-14,5,,0.0,3.2,12.0,W,GP,1.2,187
6551,SH_5July12_317,SH,5-Jul-12,25-Feb-14,5,,0.0,37.0,3.0,H,GP,1.2332100000000001,187
6552,SH_5July12_358,SH,5-Jul-12,25-Feb-14,5,,0.0,37.0,3.0,H,GP,1.2332100000000001,187
6553,SH_5July12_375,SH,5-Jul-12,25-Feb-14,5,,0.0,3.3,12.0,W,GP,1.2375,187
6554,SH_5July12_389,SH,5-Jul-12,3-Mar-14,5,,0.0,3.3,12.0,W,GP,1.2375,187
6555,SH_5July12_398,SH,5-Jul-12,3-Mar-14,5,,0.0,3.3,12.0,W,GP,1.2375,187
6556,SH_5July12_256,SH,5-Jul-12,24-Feb-14,5,,0.0,38.0,3.0,H,GP,1.26654,187
6557,SH_5July12_265,SH,5-Jul-12,25-Feb-14,5,,0.0,38.0,3.0,H,GP,1.26654,187
6558,SH_5July12_374,SH,5-Jul-12,25-Feb-14,5,,0.0,3.4,12.0,W,GP,1.275,187
6559,SH_5July12_388,SH,5-Jul-12,3-Mar-14,5,,0.0,3.4,12.0,W,GP,1.275,187
6560,SH_5July12_392,SH,5-Jul-12,3-Mar-14,5,,0.0,3.4,12.0,W,GP,1.275,187
6561,SH_5July12_362,SH,5-Jul-12,25-Feb-14,5,,0.0,39.0,3.0,H,GP,1.29987,187
6562,SH_5July12_319,SH,5-Jul-12,25-Feb-14,5,,0.0,40.0,3.0,H,GP,1.3332,187
6563,SH_5July12_361,SH,5-Jul-12,25-Feb-14,5,,0.0,40.0,3.0,H,GP,1.3332,187
6564,SH_5July12_378,SH,5-Jul-12,25-Feb-14,5,,0.0,3.6,12.0,W,GP,1.35,187
6565,SH_5July12_390,SH,5-Jul-12,3-Mar-14,5,,0.0,3.6,12.0,W,GP,1.35,187
6566,SH_5July12_225,SH,5-Jul-12,24-Feb-14,5,,0.0,41.0,3.0,H,GP,1.36653,187
6567,SH_5July12_301,SH,5-Jul-12,25-Feb-14,5,,0.0,41.0,3.0,H,GP,1.36653,187
6568,SH_5July12_322,SH,5-Jul-12,25-Feb-14,5,,0.0,41.0,3.0,H,GP,1.36653,187
6569,SH_5July12_246,SH,5-Jul-12,24-Feb-14,5,,0.0,42.0,3.0,H,GP,1.39986,187
6570,SH_5July12_337,SH,5-Jul-12,25-Feb-14,5,,0.0,42.0,3.0,H,GP,1.39986,187
6571,SH_5July12_350,SH,5-Jul-12,25-Feb-14,5,,0.0,42.0,3.0,H,GP,1.39986,187
6572,SH_5July12_228,SH,5-Jul-12,24-Feb-14,5,,0.0,43.0,3.0,H,GP,1.43319,187
6573,SH_5July12_310,SH,5-Jul-12,25-Feb-14,5,,0.0,43.0,3.0,H,GP,1.43319,187
6574,SH_5July12_373,SH,5-Jul-12,25-Feb-14,5,,0.0,3.9,12.0,W,GP,1.4625,187
6575,SH_5July12_399,SH,5-Jul-12,3-Mar-14,5,,0.0,3.9,12.0,W,GP,1.4625,187
6576,SH_5July12_262,SH,5-Jul-12,25-Feb-14,5,,0.0,44.0,3.0,H,GP,1.46652,187
6577,SH_5July12_266,SH,5-Jul-12,25-Feb-14,5,,0.0,44.0,3.0,H,GP,1.46652,187
6578,SH_5July12_223,SH,5-Jul-12,24-Feb-14,5,,0.0,45.0,3.0,H,GP,1.49985,187
6579,SH_5July12_264,SH,5-Jul-12,25-Feb-14,5,,0.0,45.0,3.0,H,GP,1.49985,187
6580,SH_5July12_368,SH,5-Jul-12,25-Feb-14,5,,0.0,4.0,12.0,W,GP,1.5,187
6581,SH_5July12_340,SH,5-Jul-12,25-Feb-14,5,,0.0,46.0,3.0,H,GP,1.53318,187
6582,SH_5July12_356,SH,5-Jul-12,25-Feb-14,5,,0.0,47.0,3.0,H,GP,1.56651,187
6583,SH_5July12_229,SH,5-Jul-12,24-Feb-14,5,,0.0,48.0,3.0,H,GP,1.59984,187
6584,SH_5July12_336,SH,5-Jul-12,25-Feb-14,5,,0.0,48.0,3.0,H,GP,1.59984,187
6585,SH_5July12_238,SH,5-Jul-12,24-Feb-14,5,,0.0,49.0,3.0,H,GP,1.63317,187
6586,SH_5July12_366,SH,5-Jul-12,25-Feb-14,5,,0.0,4.4,12.0,W,GP,1.65,187
6587,SH_5July12_259,SH,5-Jul-12,24-Feb-14,5,,0.0,52.0,3.0,H,GP,1.7331599999999998,187
6588,SH_5July12_354,SH,5-Jul-12,25-Feb-14,5,,0.0,54.0,3.0,H,GP,1.79982,187
6589,SH_5July12_315,SH,5-Jul-12,25-Feb-14,5,,0.0,55.0,3.0,H,GP,1.83315,187
6590,SH_5July12_260,SH,5-Jul-12,24-Feb-14,5,,0.0,58.0,3.0,H,GP,1.93314,187
6591,SH_5July12_316,SH,5-Jul-12,25-Feb-14,5,,0.0,58.0,3.0,H,GP,1.93314,187
6592,SH_5July12_244,SH,5-Jul-12,24-Feb-14,5,,0.0,59.0,3.0,H,GP,1.9664700000000002,187
6593,SH_5July12_258,SH,5-Jul-12,24-Feb-14,5,,0.0,59.0,3.0,H,GP,1.9664700000000002,187
6594,SH_5July12_222,SH,5-Jul-12,24-Feb-14,5,,0.0,60.0,3.0,H,GP,1.9998,187
6595,SH_9July12_1,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,30.0,12.0,W,AZ,1.125,191
6596,SH_9July12_2,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,29.0,12.0,W,AZ,1.0875,191
6597,SH_9July12_3,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,33.0,12.0,W,AZ,1.2375,191
6598,SH_9July12_4,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,21.0,12.0,W,AZ,0.7875,191
6599,SH_9July12_5,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,20.0,12.0,W,AZ,0.75,191
6600,SH_9July12_6,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,42.0,12.0,W,AZ,1.575,191
6601,SH_9July12_7,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,27.0,12.0,W,AZ,1.0125,191
6602,SH_9July12_8,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,39.0,12.0,W,AZ,1.4625,191
6603,SH_9July12_9,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,31.0,25.0,W,AZ,0.56358,191
6604,SH_9July12_10,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,15.0,12.0,W,AZ,0.5625,191
6605,SH_9July12_11,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,25.0,12.0,W,AZ,0.9375,191
6606,SH_9July12_12,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,24.0,12.0,W,AZ,0.9,191
6607,SH_9July12_13,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,26.0,12.0,W,AZ,0.975,191
6608,SH_9July12_14,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,30.0,12.0,W,AZ,1.125,191
6609,SH_9July12_15,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,45.0,12.0,W,AZ,1.6875,191
6610,SH_9July12_16,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,20.0,12.0,W,AZ,0.75,191
6611,SH_9July12_17,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,41.0,12.0,W,AZ,1.5375,191
6612,SH_9July12_18,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,30.0,12.0,W,AZ,1.125,191
6613,SH_9July12_19,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,36.0,12.0,W,AZ,1.35,191
6614,SH_9July12_20,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,38.0,12.0,W,AZ,1.425,191
6615,SH_9July12_21,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,29.0,12.0,W,AZ,1.0875,191
6616,SH_9July12_22,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,49.0,12.0,W,AZ,1.8375,191
6617,SH_9July12_23,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,39.0,12.0,W,AZ,1.4625,191
6618,SH_9July12_24,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,21.0,12.0,W,AZ,0.7875,191
6619,SH_9July12_25,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,50.0,12.0,W,AZ,1.875,191
6620,SH_9July12_26,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,19.0,12.0,W,AZ,0.7125,191
6621,SH_9July12_27,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,33.0,12.0,W,AZ,1.2375,191
6622,SH_9July12_28,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,36.0,12.0,W,AZ,1.35,191
6623,SH_9July12_29,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,54.0,12.0,W,AZ,2.025,191
6624,SH_9July12_30,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,37.0,12.0,W,AZ,1.3875,191
6625,SH_9July12_31,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,32.0,12.0,W,AZ,1.2,191
6626,SH_9July12_32,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,35.0,12.0,W,AZ,1.3125,191
6627,SH_9July12_33,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,40.0,12.0,W,AZ,1.5,191
6628,SH_9July12_34,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,51.0,12.0,W,AZ,1.9125,191
6629,SH_9July12_35,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,24.0,12.0,W,AZ,0.9,191
6630,SH_9July12_36,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,38.0,12.0,W,AZ,1.425,191
6631,SH_9July12_37,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,25.0,12.0,W,AZ,0.9375,191
6632,SH_9July12_38,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,30.0,12.0,W,AZ,1.125,191
6633,SH_9July12_39,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,23.0,12.0,W,AZ,0.8625,191
6634,SH_9July12_40,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,32.0,12.0,W,AZ,1.2,191
6635,SH_9July12_41,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,53.0,12.0,W,AZ,1.9875,191
6636,SH_9July12_42,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,13.0,12.0,W,AZ,0.4875,191
6637,SH_9July12_43,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,35.0,25.0,W,AZ,0.6363,191
6638,SH_9July12_44,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,27.0,25.0,W,AZ,0.49086,191
6639,SH_9July12_45,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,23.0,12.0,W,AZ,0.8625,191
6640,SH_9July12_46,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,40.0,12.0,W,AZ,1.5,191
6641,SH_9July12_47,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,35.0,12.0,W,AZ,1.3125,191
6642,SH_9July12_48,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,16.0,12.0,W,AZ,0.6,191
6643,SH_9July12_49,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,36.0,12.0,W,AZ,1.35,191
6644,SH_9July12_50,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,25.0,12.0,W,AZ,0.9375,191
6645,SH_9July12_51,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,24.0,12.0,W,AZ,0.9,191
6646,SH_9July12_52,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,54.0,12.0,W,AZ,2.025,191
6647,SH_9July12_53,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,35.0,12.0,W,AZ,1.3125,191
6648,SH_9July12_54,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,23.0,12.0,W,AZ,0.8625,191
6649,SH_9July12_55,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,27.0,25.0,W,AZ,0.49086,191
6650,SH_9July12_56,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,32.0,25.0,W,AZ,0.58176,191
6651,SH_9July12_57,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,49.0,25.0,W,AZ,0.8908200000000001,191
6652,SH_9July12_58,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,40.0,25.0,W,AZ,0.7272,191
6653,SH_9July12_59,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,44.0,25.0,W,AZ,0.79992,191
6654,SH_9July12_60,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,29.0,25.0,W,AZ,0.52722,191
6655,SH_9July12_61,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,44.0,25.0,W,AZ,0.79992,191
6656,SH_9July12_62,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,33.0,25.0,W,AZ,0.5999399999999999,191
6657,SH_9July12_63,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,38.0,25.0,W,AZ,0.69084,191
6658,SH_9July12_64,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,29.0,25.0,W,AZ,0.52722,191
6659,SH_9July12_65,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,40.0,25.0,W,AZ,0.7272,191
6660,SH_9July12_66,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,18.0,25.0,W,AZ,0.32724000000000003,191
6661,SH_9July12_67,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,36.0,12.0,W,AZ,1.35,191
6662,SH_9July12_68,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,37.0,12.0,W,AZ,1.3875,191
6663,SH_9July12_69,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,32.0,12.0,W,AZ,1.2,191
6664,SH_9July12_70,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,36.0,12.0,W,AZ,1.35,191
6665,SH_9July12_71,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,24.0,12.0,W,AZ,0.9,191
6666,SH_9July12_72,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,25.0,12.0,W,AZ,0.9375,191
6667,SH_9July12_73,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,34.0,12.0,W,AZ,1.275,191
6668,SH_9July12_74,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,23.0,12.0,W,AZ,0.8625,191
6669,SH_9July12_75,SH,9-Jul-12,2-Nov-15,1,0.0225,0.0,51.0,12.0,W,AZ,1.9125,191
6670,SH_9July12_76,SH,9-Jul-12,2-Nov-15,1,0.0225,1.0,32.0,12.0,W,AZ,1.2,191
6671,SH_9July12_77,SH,9-Jul-12,2-Nov-15,2,0.0094,1.0,42.0,12.0,W,AZ,1.575,191
6672,SH_9July12_78,SH,9-Jul-12,2-Nov-15,2,0.0094,0.0,30.0,12.0,W,AZ,1.125,191
6673,SH_9July12_79,SH,9-Jul-12,2-Nov-15,2,0.0094,1.0,41.0,12.0,W,AZ,1.5375,191
6674,SH_9July12_80,SH,9-Jul-12,2-Nov-15,2,0.0094,1.0,54.0,12.0,W,AZ,2.025,191
6675,SH_9July12_81,SH,9-Jul-12,4-Nov-15,2,0.0094,0.0,47.0,12.0,W,AZ,1.7625,191
6676,SH_9July12_82,SH,9-Jul-12,4-Nov-15,2,0.0094,0.0,48.0,12.0,W,AZ,1.8,191
6677,SH_9July12_83,SH,9-Jul-12,4-Nov-15,2,0.0094,0.0,28.0,12.0,W,AZ,1.05,191
6678,SH_9July12_84,SH,9-Jul-12,4-Nov-15,2,0.0094,1.0,37.0,12.0,W,AZ,1.3875,191
6679,SH_9July12_85,SH,9-Jul-12,4-Nov-15,2,0.0094,0.0,31.0,12.0,W,AZ,1.1625,191
6680,SH_9July12_86,SH,9-Jul-12,4-Nov-15,2,0.0094,1.0,34.0,12.0,W,AZ,1.275,191
6681,SH_9July12_87,SH,9-Jul-12,4-Nov-15,2,0.0094,1.0,48.0,12.0,W,AZ,1.8,191
6682,SH_9July12_88,SH,9-Jul-12,4-Nov-15,2,0.0094,1.0,40.0,12.0,W,AZ,1.5,191
6683,SH_9July12_89,SH,9-Jul-12,4-Nov-15,2,0.0094,0.0,24.0,12.0,W,AZ,0.9,191
6684,SH_9July12_90,SH,9-Jul-12,4-Nov-15,2,0.0094,1.0,26.0,12.0,W,AZ,0.975,191
6685,SH_9July12_91,SH,9-Jul-12,4-Nov-15,2,0.0094,0.0,27.0,12.0,W,AZ,1.0125,191
6686,SH_9July12_92,SH,9-Jul-12,4-Nov-15,2,0.0094,0.0,26.0,12.0,W,AZ,0.975,191
6687,SH_9July12_93,SH,9-Jul-12,4-Nov-15,2,0.0094,1.0,28.0,12.0,W,AZ,1.05,191
